,Domain,Verdict,Entropy,Vowel,Consonant,Length,VN,VowelConsRatio,EntropyLength,CountNum,ngram2ScoreLegit,ngram3ScoreLegit,ngram4ScoreLegit,ngram5ScoreLegit,ngramTotalScoreLegit,ngram2ScoreDGA,ngram3ScoreDGA,ngram4ScoreDGA,ngram5ScoreDGA,ngramTotalScoreDGA
1857,7rg6ubilt1miifkzbx.net,dga,3.79465,4,11,18,1,0.36364,0.21081,3,1,0,0,0,1,1,0,0,0,1
4722,kbqpqtxkfxfm.net,dga,2.9183,0,12,12,1,0.0,0.24319,0,0,0,0,0,0,0,0,0,0,0
426,pitchfork.com,legit,3.16993,2,7,9,0,0.28571,0.35221,0,1,0,0,0,1,2,0,0,0,2
1066,gadfit.com,legit,2.58496,2,4,6,0,0.5,0.43083,0,1,0,0,0,1,1,0,0,0,1
3807,ylylutfow.cc,dga,2.72548,2,7,9,1,0.28571,0.30283,0,0,0,0,0,0,0,0,0,0,0
1260,museuniversity.org,legit,3.23593,6,8,14,0,0.75,0.23114,0,3,0,0,0,3,6,2,0,0,8
1205,took-donate.mo,dga,2.84535,5,5,11,1,1.0,0.25867,0,4,0,0,0,4,3,1,0,0,4
2324,2poodstore.com,legit,2.84644,4,5,10,0,0.8,0.28464,1,4,0,0,0,4,3,0,0,0,3
4454,licentiosaepromissionem.com,dga,3.38162,11,12,23,1,0.91667,0.14703,0,10,3,0,0,13,11,5,0,0,16
4639,twelveuntil.net,dga,2.91398,4,7,11,1,0.57143,0.26491,0,2,0,0,0,2,3,0,0,0,3
4906,hopestaffimpactestimateroof.com,dga,3.45787,11,16,27,1,0.6875,0.12807,0,11,1,0,0,12,9,3,0,0,12
3773,penxhru.mooo.com,dga,3.18872,5,6,12,1,0.83333,0.26573,0,3,0,0,0,3,1,1,2,1,5
2030,kic-kainan-hsp.jp,legit,3.09307,4,8,14,0,0.5,0.22093,0,2,0,0,0,2,3,1,0,0,4
4429,astmy-net.ru,legit,2.9477,2,6,9,0,0.33333,0.32752,0,1,1,0,0,2,4,0,0,0,4
164,amazon.co.jp,legit,2.72548,4,4,9,0,1.0,0.30283,0,5,2,3,2,12,4,1,0,0,5
1629,dnsdehnb.ir,dga,2.5,1,7,8,1,0.14286,0.3125,0,1,1,0,0,2,3,1,0,0,4
3286,encnbemdodkcdcnf.com,dga,2.98346,3,13,16,1,0.23077,0.18647,0,2,0,0,0,2,3,0,0,0,3
2444,skiinfo.no,legit,2.52164,3,4,7,0,0.75,0.36023,0,1,0,0,0,1,1,0,0,0,1
3713,bkhsfexmgdqhlao.info,dga,3.77356,3,12,15,1,0.25,0.25157,0,0,0,0,0,0,1,0,0,0,1
4220,rhscropbmjnyxfaamorvdqptyd.net,dga,4.05602,4,22,26,1,0.18182,0.156,0,3,1,0,0,4,2,0,0,0,2
2366,quarrysprings.com,legit,3.18083,3,10,13,0,0.3,0.24468,0,2,0,0,0,2,3,2,0,0,5
4016,invphmmiymtvliwo.eu,dga,3.28064,4,12,16,1,0.33333,0.20504,0,3,0,0,0,3,2,0,0,0,2
2679,sowkfaowvqpreayvc.in,dga,3.61687,5,12,17,1,0.41667,0.21276,0,3,0,0,0,3,2,0,0,0,2
550,market.android.com,legit,3.37878,5,8,14,0,0.625,0.24134,0,3,0,0,0,3,5,1,0,0,6
3962,centralgatech.edu,legit,3.08506,4,9,13,0,0.44444,0.23731,0,6,1,0,0,7,6,3,0,0,9
1845,carbonflows.com,legit,3.27761,3,8,11,0,0.375,0.29796,0,2,0,0,0,2,3,0,0,0,3
4873,gqjyacuiwcymao.net,dga,3.37878,5,9,14,1,0.55556,0.24134,0,1,0,0,0,1,2,0,5,4,11
2316,glitreenergi-nett.no,legit,2.86659,6,10,17,0,0.6,0.16862,0,4,0,0,0,4,6,0,0,0,6
1088,angsarap.net,legit,2.40564,3,5,8,0,0.6,0.3007,0,2,0,0,0,2,3,0,0,0,3
745,oecd.org,legit,2.0,2,2,4,0,1.0,0.5,0,1,0,0,0,1,1,0,0,0,1
4270,y8iky02k2seo.net,dga,3.08496,3,5,12,1,0.6,0.25708,4,1,0,0,0,1,1,0,0,0,1
3499,melticecreams.com,legit,3.02699,5,8,13,0,0.625,0.23285,0,7,1,0,0,8,8,0,0,0,8
526,boredpanda.com,legit,2.92193,4,6,10,0,0.66667,0.29219,0,2,0,0,0,2,5,1,0,0,6
3408,theomegaproject.org,legit,3.32323,6,9,15,0,0.66667,0.22155,0,3,1,0,0,4,2,1,0,0,3
227,lifehacker.com,legit,3.12193,4,6,10,0,0.66667,0.31219,0,2,0,0,0,2,2,0,0,0,2
4736,glm2uwilqkkg13qhdw.net,dga,3.61437,2,13,18,1,0.15385,0.2008,3,0,0,0,0,0,0,0,0,0,0
2417,zlcqpryjhknjlno.com,dga,3.50689,1,14,15,1,0.07143,0.23379,0,1,0,0,0,1,0,0,0,0,0
4115,jsj2014.win,legit,2.52164,0,3,7,0,0.0,0.36023,4,0,0,0,0,0,0,0,0,0,0
4239,halfmarathons.net,legit,3.18083,4,9,13,0,0.44444,0.24468,0,4,0,0,0,4,6,0,0,0,6
1309,jeux-gratuit.com,legit,3.25163,5,6,12,0,0.83333,0.27097,0,2,0,0,0,2,3,0,0,0,3
4964,yevxijrkweizpocay.net,dga,3.73452,6,11,17,1,0.54545,0.21968,0,0,0,0,0,0,1,0,0,0,1
456,hollywoodreporter.com,legit,3.10188,6,11,17,0,0.54545,0.18246,0,4,0,0,0,4,4,1,0,0,5
3814,ajlo.com.mx,legit,2.75,3,4,8,0,0.75,0.34375,0,3,2,1,0,6,2,2,1,0,5
3593,meetinganticipatecakeimply.com,dga,3.4116,11,15,26,1,0.73333,0.13122,0,7,0,0,0,7,9,2,0,0,11
4958,jobbole.com,legit,2.23593,3,4,7,0,0.75,0.31942,0,1,0,0,0,1,1,0,0,0,1
2107,countyjobs.careers,legit,3.12193,3,7,10,0,0.42857,0.31219,0,3,0,0,0,3,1,0,0,0,1
3346,principle-c.com,legit,2.91398,3,7,11,0,0.42857,0.26491,0,4,1,0,0,5,3,1,0,0,4
186,i.ytimg.com,legit,2.52164,2,4,7,0,0.5,0.36023,0,1,0,0,0,1,1,0,0,0,1
2593,cordblood.com,legit,2.41938,3,6,9,0,0.5,0.26882,0,3,0,0,0,3,2,0,0,0,2
2378,managerlenchanteur.org,legit,3.26633,7,11,18,0,0.63636,0.18146,0,7,1,0,3,11,7,1,0,0,8
1483,gescom.it,legit,2.58496,2,4,6,0,0.5,0.43083,0,3,1,0,0,4,4,1,0,0,5
862,jamanetwork.com,legit,3.27761,4,7,11,0,0.57143,0.29796,0,2,1,0,0,3,6,0,0,0,6
332,networkadvertising.org,legit,3.61437,6,12,18,0,0.5,0.2008,0,4,0,0,0,4,9,2,0,0,11
1079,qekuveg.info,dga,2.52164,3,4,7,1,0.75,0.36023,0,0,0,0,0,0,1,0,0,0,1
906,space.com,legit,2.32193,2,3,5,0,0.66667,0.46439,0,1,0,0,0,1,2,0,0,0,2
1740,mvuljevas.com,legit,2.9477,3,6,9,0,0.5,0.32752,0,0,0,0,0,0,1,0,0,0,1
2830,safetrack.xyz,legit,2.9477,3,6,9,0,0.5,0.32752,0,1,0,0,0,1,3,1,0,0,4
4841,dulidkfqatay.biz,dga,3.25163,4,8,12,1,0.5,0.27097,0,3,0,0,0,3,2,0,0,0,2
1907,itcwbeurecnxfbx.biz,dga,3.37356,4,11,15,1,0.36364,0.2249,0,1,0,0,0,1,4,0,0,0,4
998,ericsson.com,legit,2.75,3,5,8,0,0.6,0.34375,0,3,0,0,0,3,4,1,0,0,5
4929,psbnsmmuqoni.xyz,dga,3.08496,3,9,12,1,0.33333,0.25708,0,1,0,0,0,1,3,0,0,0,3
1527,lfirvgtlhjppqt.com,dga,3.37878,1,13,14,1,0.07692,0.24134,0,1,0,0,0,1,0,0,0,0,0
1183,alter-bizarrer-bahnhof.de,legit,3.51603,7,13,22,0,0.53846,0.15982,0,4,0,0,0,4,4,1,0,0,5
1696,vmrbrvdrxwfst.ug,dga,3.18083,0,13,13,1,0.0,0.24468,0,1,0,0,0,1,1,0,0,0,1
3115,pulsal.ru,legit,2.25163,2,4,6,0,0.5,0.37527,0,0,0,0,0,0,0,0,0,0,0
1918,unioneamicidelcaneedelgatto.it,legit,3.42621,14,13,27,0,1.07692,0.1269,0,7,1,0,0,8,13,2,0,0,15
1251,dtc69lwbycznvp32h34augwgsc29i65cwlxc39.com,dga,4.3565,3,23,38,1,0.13043,0.11464,12,0,0,0,0,0,0,0,0,0,0
4880,blackhawkchurch.org,legit,3.00624,3,12,15,0,0.25,0.20042,0,0,0,0,0,0,2,0,0,0,2
1438,elblogdemara5.blogspot.com.ar,legit,3.74833,8,15,26,0,0.53333,0.14417,1,5,2,1,0,8,8,2,1,0,11
3545,heritagesports.eu,legit,3.23593,5,9,14,0,0.55556,0.23114,0,4,1,0,0,5,7,3,0,0,10
2068,qksuqosswokscieo.org,dga,2.95282,6,10,16,1,0.6,0.18455,0,0,0,0,0,0,1,0,0,0,1
2594,wmsym.org,legit,1.92193,0,5,5,0,0.0,0.38439,0,0,0,0,0,0,0,0,0,0,0
1125,vdlthmsanjykf.com,dga,3.70044,1,12,13,1,0.08333,0.28465,0,0,0,0,0,0,1,0,0,0,1
232,trello.com,legit,2.25163,2,4,6,0,0.5,0.37527,0,2,0,0,0,2,2,0,0,0,2
2947,wearefootball22.blogspot.co.id,legit,3.70435,9,14,27,0,0.64286,0.1372,2,6,1,0,0,7,4,1,0,0,5
1397,wfichenansnan.org,dga,2.93121,4,9,13,1,0.44444,0.22548,0,2,1,0,0,3,4,2,4,3,13
3769,idmb.com,legit,2.0,1,3,4,0,0.33333,0.5,0,0,0,0,0,0,0,0,0,0,0
4651,office-matsunaga.biz,legit,3.57782,7,8,16,0,0.875,0.22361,0,5,4,3,2,14,5,0,0,0,5
274,search.google.com,legit,3.2389,5,7,13,0,0.71429,0.24915,0,4,5,4,3,16,4,0,0,0,4
2844,lecrazyhorseparis.com,legit,3.45482,6,11,17,0,0.54545,0.20322,0,4,0,0,0,4,8,1,0,0,9
1994,brazykicks.com,legit,3.12193,2,8,10,0,0.25,0.31219,0,2,0,0,0,2,2,0,0,0,2
1085,biworldwide.com,legit,2.91398,4,7,11,0,0.57143,0.26491,0,0,0,0,0,0,2,0,0,0,2
859,adobe.ly,legit,2.32193,3,2,5,0,1.5,0.46439,0,1,0,0,0,1,1,0,0,0,1
1550,afvoliovaks.ddns.net,dga,3.375,5,10,16,1,0.5,0.21094,0,4,1,0,0,5,4,3,3,2,12
1403,buxvifup.ru,dga,2.75,3,5,8,1,0.6,0.34375,0,0,0,0,0,0,0,0,0,0,0
2651,dyzio.co,legit,2.32193,2,3,5,0,0.66667,0.46439,0,0,0,0,0,0,0,0,0,0,0
302,target.com,legit,2.25163,2,4,6,0,0.5,0.37527,0,2,0,0,0,2,4,0,0,0,4
3964,cunufserne.com,dga,2.72193,4,6,10,1,0.66667,0.27219,0,2,1,0,0,3,3,1,0,0,4
2475,metrodaily.hk,legit,3.32193,4,6,10,0,0.66667,0.33219,0,1,1,0,0,2,1,0,0,0,1
832,adssettings.google.com,legit,3.30827,6,11,18,0,0.54545,0.18379,0,8,5,4,3,20,5,1,0,0,6
2644,ansnito4kpk6ojircr3.ddns.net,dga,3.88684,5,15,24,1,0.33333,0.16195,3,3,1,0,0,4,7,4,3,2,16
4649,kaffeetechnik-shop.de,legit,3.57243,6,11,18,0,0.54545,0.19847,0,1,0,0,0,1,4,0,0,0,4
4976,parislogue.com,legit,3.32193,5,5,10,0,1.0,0.33219,0,1,0,0,0,1,3,1,0,0,4
4627,ehrpxvdtvdtqp.com,dga,3.08506,1,12,13,1,0.08333,0.23731,0,0,0,0,0,0,0,0,0,0,0
4757,jaqdmcstpauymgqmj.com,dga,3.45482,3,14,17,1,0.21429,0.20322,0,1,0,0,0,1,1,0,0,0,1
144,addons.mozilla.org,legit,3.23593,5,8,14,0,0.625,0.23114,0,4,0,0,0,4,4,0,0,0,4
3328,ywdeucuiwcymao.info,dga,3.23593,6,8,14,1,0.75,0.23114,0,1,0,0,0,1,2,0,5,4,11
70,wordpress.com,legit,2.72548,2,7,9,0,0.28571,0.30283,0,3,0,0,0,3,3,2,0,0,5
4079,50olat7balqtu6ercti8wfq.ddns.net,dga,4.35182,6,16,28,1,0.375,0.15542,5,5,1,0,0,6,8,3,3,2,16
3045,kentsgrocery.com,legit,3.25163,3,9,12,0,0.33333,0.27097,0,5,1,0,0,6,3,1,0,0,4
4199,labexchange.com,legit,3.0958,4,7,11,0,0.57143,0.28144,0,1,0,0,0,1,4,2,0,0,6
2364,csrdscqpsa.com,dga,2.64644,1,9,10,1,0.11111,0.26464,0,1,0,0,0,1,0,0,0,0,0
223,pbs.twimg.com,legit,3.16993,1,7,9,0,0.14286,0.35221,0,2,0,0,0,2,0,0,0,0,0
3111,volopatotej.eu,dga,2.84535,5,6,11,1,0.83333,0.25867,0,3,0,0,0,3,2,0,0,0,2
4808,theyummymom.com,legit,2.55034,3,8,11,0,0.375,0.23185,0,0,0,0,0,0,1,0,0,0,1
2315,yeah2.com,legit,2.32193,2,2,5,0,1.0,0.46439,1,1,0,0,0,1,1,0,0,0,1
1502,enricomiceli.com,legit,2.85539,6,6,12,0,1.0,0.23795,0,6,3,0,0,9,8,1,0,0,9
2796,mmfbademebodmeff.com,dga,2.65564,5,11,16,1,0.45455,0.16598,0,1,0,0,0,1,2,0,0,0,2
2582,hwbxxwkjolmyaxbf.eu,dga,3.45282,2,14,16,1,0.14286,0.2158,0,0,0,0,0,0,0,0,0,0,0
4065,mb-bs.info,legit,1.92193,0,4,5,0,0.0,0.38439,0,0,0,0,0,0,0,0,0,0,0
3914,ivf-infertility.com,legit,3.10689,5,9,15,0,0.55556,0.20713,0,4,0,0,0,4,4,0,0,0,4
1772,southpast.net,dga,2.72548,3,6,9,1,0.5,0.30283,0,2,1,0,0,3,2,0,0,0,2
4892,wicedsitan.com,dga,3.12193,4,6,10,1,0.66667,0.31219,0,5,1,0,0,6,7,1,0,0,8
3945,duanxinhongzha.com,legit,3.18201,5,9,14,0,0.55556,0.22729,0,2,0,0,0,2,3,0,0,0,3
1447,catholictimes.org,legit,3.2389,5,8,13,0,0.625,0.24915,0,5,0,0,0,5,5,0,0,0,5
966,codex.wordpress.org,legit,3.24022,4,10,15,0,0.4,0.21601,0,4,0,0,0,4,5,2,0,0,7
2565,appsraid.com,legit,2.5,3,5,8,0,0.6,0.3125,0,3,1,0,0,4,1,0,0,0,1
888,stats.g.doubleclick.net,legit,3.72161,5,12,19,0,0.41667,0.19587,0,9,0,0,0,9,7,0,0,0,7
4202,dajcti3otqj4.net,dga,3.25163,3,7,12,1,0.42857,0.27097,2,1,0,0,0,1,1,0,0,0,1
770,bitpay.com,legit,2.58496,2,4,6,0,0.5,0.43083,0,0,0,0,0,0,1,0,0,0,1
1450,tugaplay.site,legit,2.75,3,5,8,0,0.6,0.34375,0,2,0,0,0,2,1,0,0,0,1
5,s.w.org,legit,1.58496,0,2,3,0,0.0,0.52832,0,1,0,0,0,1,0,0,0,0,0
4362,gqocasiouyuowcqu.org,dga,3.15564,8,8,16,1,1.0,0.19723,0,1,0,0,0,1,3,0,0,0,3
4251,gugweytg.ms,dga,2.40564,2,6,8,1,0.33333,0.3007,0,0,0,0,0,0,0,0,0,0,0
1782,ysxrercemarqmbohp.com,dga,3.57247,4,13,17,1,0.30769,0.21015,0,4,0,0,0,4,6,0,0,0,6
4539,coinrebates.com,legit,3.27761,5,6,11,0,0.83333,0.29796,0,6,0,0,0,6,6,1,0,0,7
2448,daucoyjnbthrpivtkhj.mu,dga,3.93214,4,15,19,1,0.26667,0.20695,0,2,0,0,0,2,1,0,0,0,1
3114,fztyma.com.ar,dga,3.12193,2,7,10,1,0.28571,0.31219,0,3,2,1,0,6,3,2,1,0,6
3704,skleptytoniowy.pl,legit,3.37878,4,10,14,0,0.4,0.24134,0,2,0,0,0,2,3,0,0,0,3
3248,kbbonline.com,legit,2.72548,3,6,9,0,0.5,0.30283,0,3,0,0,0,3,3,1,0,0,4
3214,wwwqmismgkgmmaiq.org,dga,2.82782,3,13,16,1,0.23077,0.17674,0,2,0,0,0,2,3,0,0,0,3
3283,ntsp.com,legit,2.0,0,4,4,0,0.0,0.5,0,1,0,0,0,1,0,0,0,0,0
1331,tahseen-team.net,legit,2.85539,5,6,12,0,0.83333,0.23795,0,6,0,0,0,6,6,0,0,0,6
1268,kariwwlqgw.net,dga,2.84644,2,8,10,1,0.25,0.28464,0,0,0,0,0,0,2,0,0,0,2
3925,allufowgeh.com,dga,3.12193,4,6,10,1,0.66667,0.31219,0,1,0,0,0,1,1,0,0,0,1
2739,velquisdeicharitasverbum.com,dga,3.77206,10,14,24,1,0.71429,0.15717,0,3,0,0,0,3,11,3,1,0,15
2192,redbarnfarmofnorthfield.com,legit,3.53422,7,16,23,0,0.4375,0.15366,0,3,0,0,0,3,5,0,0,0,5
2373,lkkricsdyfbe.com,dga,3.4183,2,10,12,1,0.2,0.28486,0,1,0,0,0,1,3,0,0,0,3
3273,barefeetinthekitchen.com,legit,3.2037,8,12,20,0,0.66667,0.16018,0,5,0,0,0,5,7,0,0,0,7
252,sciencedirect.com,legit,2.81507,5,8,13,0,0.625,0.21654,0,4,0,0,0,4,5,1,1,0,7
100,npr.org,legit,1.58496,0,3,3,0,0.0,0.52832,0,1,0,0,0,1,0,0,0,0,0
2710,soqkqcomakkmwgiw.org,dga,3.20282,4,12,16,1,0.33333,0.20018,0,2,1,0,0,3,3,1,0,0,4
2539,djpro.com.au,legit,2.9477,2,6,9,0,0.33333,0.32752,0,4,3,1,0,8,2,3,1,0,6
1367,same-failing.net,dga,3.25163,5,6,12,1,0.83333,0.27097,0,3,0,0,0,3,2,1,0,0,3
4517,javset.net,legit,2.58496,2,4,6,0,0.5,0.43083,0,1,0,0,0,1,2,0,0,0,2
2236,hermanntribueretmachi.com,dga,3.36804,8,13,21,1,0.61538,0.16038,0,4,0,0,0,4,7,2,0,0,9
4424,antonettephilander.net,dga,3.26633,7,11,18,1,0.63636,0.18146,0,4,0,0,0,4,9,2,0,0,11
3872,sverigesingenjorer.se,legit,3.01688,7,11,18,0,0.63636,0.1676,0,6,0,0,0,6,10,3,0,0,13
4897,pxlme.me,legit,2.32193,1,4,5,0,0.25,0.46439,0,0,0,0,0,0,0,0,0,0,0
452,europa.eu,legit,2.58496,4,2,6,0,2.0,0.43083,0,1,0,0,0,1,0,0,0,0,0
3234,libtop.com,legit,2.58496,2,4,6,0,0.5,0.43083,0,1,0,0,0,1,0,0,0,0,0
1789,mjfhtglhqg.com,dga,2.92193,0,10,10,1,0.0,0.29219,0,0,0,0,0,0,0,0,0,0,0
3269,fsluen.com.py,dga,3.32193,3,6,10,1,0.5,0.33219,0,3,2,1,0,6,3,2,1,0,6
3304,rfu.com,legit,1.58496,1,2,3,0,0.5,0.52832,0,0,0,0,0,0,0,0,0,0,0
2400,gsmland.ro,legit,2.80735,1,6,7,0,0.16667,0.40105,0,0,0,0,0,0,3,1,0,0,4
4253,ttnwtktnwufiewebfieah.ac,dga,3.2728,7,14,21,1,0.5,0.15585,0,1,0,0,0,1,1,0,0,0,1
1793,yqtoxfjwpfn.com,dga,3.27761,1,10,11,1,0.1,0.29796,0,0,0,0,0,0,0,0,0,0,0
3752,elitefreak.net,legit,2.84644,5,5,10,0,1.0,0.28464,0,4,0,0,0,4,5,0,0,0,5
3581,pressure-pro.com,legit,2.68872,4,7,12,0,0.57143,0.22406,0,4,1,0,0,5,3,3,0,0,6
2629,varoke.co,legit,2.58496,3,3,6,0,1.0,0.43083,0,1,0,0,0,1,1,0,0,0,1
4924,ogcmjqcjtvpfnqqne.com,dga,3.45482,2,15,17,1,0.13333,0.20322,0,0,0,0,0,0,1,0,0,0,1
3423,sy6bgc2d111b8xj1by.ru,dga,3.35021,0,11,18,1,0.0,0.18612,7,0,0,0,0,0,0,0,0,0,0
4898,solaris-exceptions.sg,dga,3.57243,7,10,18,1,0.7,0.19847,0,3,0,0,0,3,8,3,1,0,12
557,pnas.org,legit,2.0,1,3,4,0,0.33333,0.5,0,0,0,0,0,0,1,0,0,0,1
2099,charli-italy.tumblr.com,legit,3.57662,5,12,19,0,0.41667,0.18824,0,3,0,0,0,3,3,2,1,0,6
3464,afterstock.net,dga,3.12193,3,7,10,1,0.42857,0.31219,0,3,0,0,0,3,3,2,0,0,5
2958,ijtpptqbyfcfcfhvulw.com,dga,3.68188,2,17,19,1,0.11765,0.19378,0,1,0,0,0,1,0,0,0,0,0
949,angelfire.com,legit,2.9477,4,5,9,0,0.8,0.32752,0,2,0,0,0,2,4,0,0,0,4
3580,101010nr.com,legit,1.81128,0,2,8,0,0.0,0.22641,6,0,0,0,0,0,0,0,0,0,0
1590,dogageinvitediscussavoid.com,dga,3.43872,11,13,24,1,0.84615,0.14328,0,5,1,0,0,6,6,0,0,0,6
4842,trygonsport.pl,legit,2.91398,2,9,11,0,0.22222,0.26491,0,1,0,0,0,1,3,0,0,0,3
3098,applauseafrica.com,legit,3.09307,7,7,14,0,1.0,0.22093,0,7,2,1,0,10,6,0,0,0,6
534,a.co,legit,0.0,1,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
266,blogs.msdn.com,legit,3.12193,1,8,10,0,0.125,0.31219,0,4,0,0,0,4,1,0,0,0,1
1504,wditogmfnxvtbtfey.su,dga,3.69012,3,14,17,1,0.21429,0.21707,0,0,0,0,0,0,1,0,0,0,1
4437,bgnypscddlbb.me.uk,dga,3.45656,1,13,15,1,0.07692,0.23044,0,2,0,0,0,2,1,0,0,0,1
3495,seehow.com.cn,legit,2.92193,4,5,10,0,0.8,0.29219,0,3,2,1,0,6,3,2,1,0,6
431,uspto.gov,legit,2.32193,2,3,5,0,0.66667,0.46439,0,1,0,0,0,1,0,0,0,0,0
3626,oggceagmucwowkcc.org,dga,2.95282,5,11,16,1,0.45455,0.18455,0,2,0,0,0,2,2,0,0,0,2
3401,ssia.org,legit,1.5,2,2,4,0,1.0,0.375,0,0,0,0,0,0,1,0,0,0,1
1288,xtfunilmytab.ir,dga,3.4183,3,9,12,1,0.33333,0.28486,0,1,0,0,0,1,2,0,0,0,2
4644,xutyzix.info,dga,2.52164,2,5,7,1,0.4,0.36023,0,0,0,0,0,0,0,0,0,0,0
4213,lmrgygn.org,dga,2.52164,0,7,7,1,0.0,0.36023,0,0,0,0,0,0,0,0,0,0,0
4162,arnascivico.it,legit,2.91398,5,6,11,0,0.83333,0.26491,0,2,0,0,0,2,4,0,0,0,4
1316,yassnpi.nl,dga,2.52164,2,5,7,1,0.4,0.36023,0,1,0,0,0,1,1,1,0,0,2
551,rollingstone.com,legit,3.08496,4,8,12,0,0.5,0.25708,0,5,0,0,0,5,4,2,0,0,6
4258,viljanmo.ru,dga,3.0,3,5,8,1,0.6,0.375,0,0,0,0,0,0,1,0,0,0,1
3232,emqucqyaiqqmqmku.org,dga,2.85222,5,11,16,1,0.45455,0.17826,0,0,0,0,0,0,1,0,0,0,1
963,purl.org,legit,2.0,1,3,4,0,0.33333,0.5,0,0,0,0,0,0,0,0,0,0,0
3932,finalreport.in,legit,3.27761,4,7,11,0,0.57143,0.29796,0,2,0,0,0,2,3,0,0,0,3
2355,ojyhgmylgascducmbgaxljsclb.com,dga,3.69026,4,22,26,1,0.18182,0.14193,0,1,0,0,0,1,1,0,0,0,1
256,500px.com,legit,1.92193,0,2,5,0,0.0,0.38439,3,0,0,0,0,0,0,0,0,0,0
3638,brooklynnkimberly.net,dga,3.26393,4,13,17,1,0.30769,0.192,0,3,0,0,0,3,2,0,0,0,2
3154,pocoxoitruupweu.ddns.net,dga,3.64644,8,11,20,1,0.72727,0.18232,0,3,1,0,0,4,6,3,3,2,14
4402,fantasiahaircare.com,legit,3.0244,8,8,16,0,1.0,0.18902,0,3,0,0,0,3,7,0,0,0,7
2810,cotton-by-renunakhon.com,legit,3.48418,6,12,20,0,0.5,0.17421,0,4,0,0,0,4,4,0,0,0,4
4096,jetypcogxnwmb.co.uk,dga,3.75,3,12,16,1,0.25,0.23438,0,2,1,0,0,3,2,1,0,0,3
3142,maeremisremiperinte.com,dga,2.88612,9,10,19,1,0.9,0.1519,0,7,0,0,0,7,9,3,1,0,13
3119,voleybol.tv,legit,2.5,3,5,8,0,0.6,0.3125,0,1,0,0,0,1,1,0,0,0,1
1244,duaforloveback.com,legit,3.52164,6,8,14,0,0.75,0.25155,0,1,0,0,0,1,3,1,0,0,4
4551,yunooehnfdwxjf.co.uk,dga,3.57247,5,11,17,1,0.45455,0.21015,0,3,1,0,0,4,1,1,0,0,2
1455,banlifoj.ru,dga,3.0,3,5,8,1,0.6,0.375,0,1,0,0,0,1,1,0,0,0,1
772,deepl.com,legit,1.92193,2,3,5,0,0.66667,0.38439,0,1,0,0,0,1,1,0,0,0,1
3417,radetali.ru,legit,2.75,4,4,8,0,1.0,0.34375,0,4,0,0,0,4,4,0,0,0,4
1512,nabilaherbal.com,legit,2.85539,5,7,12,0,0.71429,0.23795,0,1,0,0,0,1,2,1,0,0,3
4602,humanasaude.com.br,legit,3.32323,7,7,15,0,1.0,0.22155,0,4,2,1,1,8,6,2,1,0,9
2802,bitetone.com,legit,2.5,4,4,8,0,1.0,0.3125,0,2,0,0,0,2,5,1,0,0,6
1499,emf-asso.com,legit,2.75,3,4,8,0,0.75,0.34375,0,0,0,0,0,0,2,1,0,0,3
623,dailycaller.com,legit,2.84535,4,7,11,0,0.57143,0.25867,0,2,0,0,0,2,3,0,0,0,3
1371,4nktcdbxesr68dnm7f.ru,dga,3.9477,1,13,18,1,0.07692,0.21932,4,3,0,0,0,3,2,0,0,0,2
277,aboutads.info,legit,2.75,4,4,8,0,1.0,0.34375,0,4,0,0,0,4,1,0,0,0,1
801,ietf.org,legit,2.0,2,2,4,0,1.0,0.5,0,0,0,0,0,0,1,0,0,0,1
1111,djvanic.com,legit,2.80735,2,5,7,0,0.4,0.40105,0,1,0,0,0,1,3,0,0,0,3
4350,rmvtqnqxszfvqsfq.com,dga,3.125,0,16,16,1,0.0,0.19531,0,0,0,0,0,0,0,0,0,0,0
1436,skawqwqocmeuigow.org,dga,3.45282,6,10,16,1,0.6,0.2158,0,0,0,0,0,0,0,0,0,0,0
1992,quadrinhosazuis.com,legit,3.37356,7,8,15,0,0.875,0.2249,0,2,0,0,0,2,3,1,0,0,4
1889,bonajuko.info,dga,2.75,4,4,8,1,1.0,0.34375,0,1,0,0,0,1,1,0,0,0,1
4377,emcaoamikieswymy.org,dga,3.20282,7,9,16,1,0.77778,0.20018,0,3,0,0,0,3,5,0,0,0,5
4671,4admins.ru,legit,2.80735,2,4,7,0,0.5,0.40105,1,3,0,0,0,3,3,0,0,0,3
3425,whichreach.net,dga,2.64644,3,7,10,1,0.42857,0.26464,0,3,0,0,0,3,4,0,0,0,4
4581,lxauaffjmslgasgkx.su,dga,3.21953,4,13,17,1,0.30769,0.18938,0,0,0,0,0,0,1,0,0,0,1
368,themeforest.net,legit,2.84535,4,7,11,0,0.57143,0.25867,0,3,0,0,0,3,5,2,0,0,7
2854,master-tao.com,legit,2.92193,4,5,10,0,0.8,0.29219,0,5,1,0,0,6,6,1,0,0,7
2398,cinotlo.com,dga,2.52164,3,4,7,1,0.75,0.36023,0,2,0,0,0,2,1,0,0,0,1
4802,citrushotels.com,legit,3.25163,4,8,12,0,0.5,0.27097,0,2,0,0,0,2,3,0,0,0,3
213,cbsnews.com,legit,2.52164,1,6,7,0,0.16667,0.36023,0,0,0,0,0,0,1,0,0,0,1
4912,quasgraprorsusverborum.com,dga,3.31764,8,14,22,1,0.57143,0.1508,0,6,1,0,0,7,6,2,0,0,8
